Provider,total_claims,total_billed,avg_billed,max_billed,avg_claim_duration,avg_hospital_stay,avg_deductible,avg_patient_age,inpatient_claims,outpatient_claims,unique_patients,unique_physicians,patient_death_rate,FraudLabel,inpatient_ratio,claims_per_patient,billed_per_patient,PotentialFraud,FraudProbability
PRV52249,47,25480,542.1276595744681,3300,4.425531914893617,0.0,1.702127659574468,77.53191489361703,0,47,41,3,0.0,0,0.0,1.146341463414634,621.4634146341464,No,0.0027
PRV52251,4,270,67.5,100,0.0,0.0,0.0,59.25,0,4,4,2,0.0,0,0.0,1.0,67.5,No,0.001
PRV52252,26,2130,81.92307692307692,500,1.3076923076923077,0.0,2.6923076923076925,76.26923076923077,0,26,26,2,0.038461538461538464,0,0.0,1.0,81.92307692307692,No,0.0063
PRV52253,1,80,80.0,80,0.0,0.0,0.0,76.0,0,1,1,1,0.0,0,0.0,1.0,80.0,No,0.0019
PRV52254,31,3960,127.74193548387096,1100,2.806451612903226,0.0,1.6129032258064515,73.38709677419355,0,31,30,1,0.0,0,0.0,1.0333333333333334,132.0,No,0.001
PRV52255,10,720,72.0,200,0.1,0.0,0.0,76.0,0,10,7,1,0.0,0,0.0,1.4285714285714286,102.85714285714286,No,0.0024
PRV52256,1,50,50.0,50,0.0,0.0,0.0,72.0,0,1,1,1,0.0,0,0.0,1.0,50.0,No,0.0009
PRV52257,15,4440,296.0,2100,2.2666666666666666,0.0,0.0,71.86666666666666,0,15,14,1,0.0,0,0.0,1.0714285714285714,317.14285714285717,No,0.0006
PRV52260,63,12880,204.44444444444446,2500,1.3492063492063493,0.0,0.7936507936507936,75.46031746031746,0,63,62,3,0.015873015873015872,0,0.0,1.0161290322580645,207.74193548387098,No,0.0154
PRV52261,1,200,200.0,200,0.0,0.0,0.0,72.0,0,1,1,1,0.0,0,0.0,1.0,200.0,No,0.0026
PRV52262,112,27840,248.57142857142858,3300,0.8125,0.0,1.25,74.34821428571429,0,112,92,2,0.008928571428571428,0,0.0,1.2173913043478262,302.60869565217394,No,0.0034
PRV52263,3,630,210.0,400,0.0,0.0,0.0,73.66666666666667,0,3,3,2,0.0,0,0.0,1.0,210.0,No,0.0017
PRV52264,25,4420,176.8,1100,0.04,0.0,0.8,77.2,0,25,21,2,0.04,0,0.0,1.1904761904761905,210.47619047619048,No,0.0112
PRV52265,30,260000,8666.666666666666,31000,4.733333333333333,4.733333333333333,1032.4,72.1,30,0,27,2,0.0,0,1.0,1.1111111111111112,9629.62962962963,No,0.3155
PRV52266,37,460400,12443.243243243243,57000,7.45945945945946,7.702702702702703,1010.2702702702703,70.02702702702703,37,0,30,2,0.0,0,1.0,1.2333333333333334,15346.666666666666,No,0.4027
PRV52267,10,78900,7890.0,15000,4.9,4.9,1068.0,78.9,10,0,10,4,0.0,0,1.0,1.0,7890.0,No,0.0089
PRV52271,19,3760,197.89473684210526,1900,1.105263157894737,0.0,2.6315789473684212,72.52631578947368,0,19,19,1,0.0,0,0.0,1.0,197.89473684210526,No,0.0006
PRV52272,8,4210,526.25,3300,0.0,0.0,0.0,79.625,0,8,8,1,0.0,0,0.0,1.0,526.25,No,0.0019
PRV52273,11,4380,398.1818181818182,2700,0.0,0.0,3.6363636363636362,68.54545454545455,0,11,11,8,0.0,0,0.0,1.0,398.1818181818182,No,0.002
PRV52274,38,7800,205.26315789473685,1200,0.7368421052631579,0.0,0.2631578947368421,77.86842105263158,0,38,17,2,0.0,0,0.0,2.235294117647059,458.8235294117647,No,0.0111
PRV52275,101,27220,269.5049504950495,3300,0.9603960396039604,0.0,2.6732673267326734,73.85148514851485,0,101,57,1,0.019801980198019802,0,0.0,1.7719298245614035,477.5438596491228,No,0.0114
PRV52276,68,17750,261.02941176470586,2300,1.4558823529411764,0.0,4.852941176470588,73.55882352941177,0,68,62,1,0.0,0,0.0,1.096774193548387,286.2903225806452,No,0.0012
PRV52278,16,235000,14687.5,57000,5.6875,5.6875,1068.0,78.375,16,0,16,4,0.0,0,1.0,1.0,14687.5,No,0.1058
PRV52279,83,783300,9437.349397590362,57000,5.481927710843373,5.506024096385542,1029.3975903614457,71.78313253012048,82,1,77,3,0.012048192771084338,0,0.9879518072289156,1.077922077922078,10172.727272727272,No,0.3529
PRV52280,41,395000,9634.146341463415,34000,7.2682926829268295,7.2682926829268295,1041.9512195121952,74.5609756097561,41,0,38,4,0.0,1,1.0,1.0789473684210527,10394.736842105263,Yes,0.6884
PRV52281,41,408000,9951.219512195123,44000,4.7560975609756095,4.7560975609756095,1068.0,75.02439024390245,41,0,41,2,0.0,0,1.0,1.0,9951.219512195123,No,0.0888
PRV52282,6,77000,12833.333333333334,23000,6.0,6.0,890.0,73.66666666666667,6,0,6,1,0.0,0,1.0,1.0,12833.333333333334,No,0.0283
PRV52283,66,594700,9010.60606060606,61000,4.9393939393939394,4.9393939393939394,1051.8181818181818,72.98484848484848,66,0,54,5,0.030303030303030304,1,1.0,1.2222222222222223,11012.962962962964,Yes,0.8881
PRV52284,39,5320,136.4102564102564,500,1.7179487179487178,0.0,4.615384615384615,72.43589743589743,0,39,32,1,0.0,0,0.0,1.21875,166.25,No,0.0011
PRV52285,19,144000,7578.9473684210525,30000,5.894736842105263,5.894736842105263,1011.7894736842105,79.36842105263158,19,0,19,4,0.0,0,1.0,1.0,7578.9473684210525,No,0.0474
PRV52286,5,90000,18000.0,44000,3.4,3.4,1068.0,72.4,5,0,5,2,0.0,0,1.0,1.0,18000.0,No,0.0338
PRV52288,13,2810,216.15384615384616,1100,0.07692307692307693,0.0,0.0,78.07692307692308,0,13,12,1,0.0,0,0.0,1.0833333333333333,234.16666666666666,No,0.0019
PRV52289,4,18000,4500.0,7000,3.25,3.25,1068.0,75.75,4,0,4,1,0.0,0,1.0,1.0,4500.0,No,0.0016
PRV52290,10,68000,6800.0,10000,3.1,3.1,1068.0,78.7,10,0,10,3,0.0,0,1.0,1.0,6800.0,No,0.007
PRV52291,18,128000,7111.111111111111,23000,4.388888888888889,4.388888888888889,1008.6666666666666,72.83333333333333,17,1,17,2,0.05555555555555555,0,0.9444444444444444,1.0588235294117647,7529.411764705882,No,0.1205
PRV52292,25,303000,12120.0,34000,7.2,7.2,1068.0,74.84,25,0,25,3,0.0,1,1.0,1.0,12120.0,Yes,0.1562
PRV52293,7,4170,595.7142857142857,3300,3.0,0.0,0.0,81.28571428571429,0,7,7,2,0.0,0,0.0,1.0,595.7142857142857,No,0.0011
PRV52294,7,54000,7714.285714285715,15000,4.571428571428571,4.571428571428571,1068.0,79.0,7,0,7,1,0.0,0,1.0,1.0,7714.285714285715,No,0.0131
PRV52295,5,19000,3800.0,5000,5.2,5.2,1068.0,81.2,5,0,5,3,0.0,0,1.0,1.0,3800.0,No,0.0044
PRV52296,2,12000,6000.0,10000,3.5,3.5,1068.0,90.5,2,0,2,1,0.0,0,1.0,1.0,6000.0,No,0.0038
PRV52298,218,153300,703.2110091743119,44000,1.7477064220183487,0.13302752293577982,41.25688073394495,72.26605504587155,9,209,144,20,0.0045871559633027525,0,0.04128440366972477,1.5138888888888888,1064.5833333333333,No,0.0896
PRV52299,601,157140,261.46422628951746,11200,1.194675540765391,0.0,2.4459234608985025,71.97004991680532,0,601,255,8,0.0,0,0.0,2.3568627450980393,616.2352941176471,No,0.2004
PRV52300,21,59160,2817.1428571428573,31000,2.761904761904762,0.8095238095238095,153.52380952380952,79.57142857142857,3,18,19,13,0.0,0,0.14285714285714285,1.105263157894737,3113.684210526316,No,0.0433
PRV52302,46,136280,2962.608695652174,57000,2.1739130434782608,1.391304347826087,232.17391304347825,72.5,11,35,30,13,0.08695652173913043,0,0.2391304347826087,1.5333333333333334,4542.666666666667,No,0.1033
PRV52303,392,347340,886.0714285714286,57000,1.1683673469387754,0.25255102040816324,62.87244897959184,73.5,23,369,313,152,0.002551020408163265,0,0.058673469387755105,1.2523961661341854,1109.7124600638977,No,0.4893
PRV52304,184,63120,343.04347826086956,6300,1.2554347826086956,0.0,4.293478260869565,71.46739130434783,0,184,88,42,0.021739130434782608,0,0.0,2.090909090909091,717.2727272727273,No,0.0178
PRV52306,15,7030,468.6666666666667,2400,0.5333333333333333,0.0,0.0,72.06666666666666,0,15,15,11,0.0,0,0.0,1.0,468.6666666666667,No,0.0035
PRV52307,175,806460,4608.342857142857,63000,2.645714285714286,1.697142857142857,313.30285714285714,72.87428571428572,53,122,167,90,0.011428571428571429,1,0.3028571428571429,1.0479041916167664,4829.101796407185,Yes,0.8039
PRV52308,87,374760,4307.586206896552,44000,2.954022988505747,2.206896551724138,492.41379310344826,69.816091954023,40,47,72,41,0.04597701149425287,1,0.45977011494252873,1.2083333333333333,5205.0,Yes,0.5212
PRV52309,170,45340,266.70588235294116,3300,1.9470588235294117,0.0,1.2352941176470589,70.99411764705883,0,170,88,4,0.0,0,0.0,1.9318181818181819,515.2272727272727,No,0.0063
PRV52310,454,106790,235.2202643171806,5200,0.8524229074889867,0.0,3.303964757709251,71.29295154185021,0,454,190,4,0.0,0,0.0,2.389473684210526,562.0526315789474,No,0.0761
PRV52311,28,7770,277.5,1200,0.75,0.0,0.0,69.39285714285714,0,28,23,16,0.0,0,0.0,1.2173913043478262,337.82608695652175,No,0.0115
PRV52312,214,79810,372.94392523364485,3200,1.144859813084112,0.0,2.5700934579439254,73.77570093457943,0,214,112,5,0.004672897196261682,0,0.0,1.9107142857142858,712.5892857142857,No,0.0102
PRV52313,504,146700,291.07142857142856,4200,1.626984126984127,0.0,2.9365079365079363,69.7797619047619,0,504,196,8,0.021825396825396824,0,0.0,2.5714285714285716,748.469387755102,No,0.0587
PRV52314,223,455180,2041.1659192825111,57000,2.3004484304932737,1.0448430493273542,184.2780269058296,71.08071748878923,40,183,192,95,0.008968609865470852,0,0.17937219730941703,1.1614583333333333,2370.7291666666665,No,0.2103
PRV52315,85,61930,728.5882352941177,15000,1.5529411764705883,0.5176470588235295,64.47058823529412,71.72941176470589,5,80,66,28,0.0,0,0.058823529411764705,1.2878787878787878,938.3333333333334,No,0.019
PRV52317,25,28590,1143.6,12000,2.0,0.32,93.84,73.88,2,23,21,15,0.0,0,0.08,1.1904761904761905,1361.4285714285713,No,0.0053
PRV52318,39,10000,256.4102564102564,1600,1.5128205128205128,0.0,2.8205128205128207,73.12820512820512,0,39,37,24,0.0,0,0.0,1.054054054054054,270.27027027027026,No,0.0026
PRV52319,30,7740,258.0,2600,1.3666666666666667,0.0,2.0,72.7,0,30,29,19,0.0,0,0.0,1.0344827586206897,266.8965517241379,No,0.0009
PRV52320,366,874200,2388.5245901639346,57000,2.210382513661202,1.092896174863388,200.0655737704918,70.01092896174863,69,297,292,89,0.0,1,0.1885245901639344,1.2534246575342465,2993.8356164383563,Yes,0.8543
PRV52321,150,390230,2601.5333333333333,46000,2.1066666666666665,1.2133333333333334,228.64,73.94,33,117,135,48,0.006666666666666667,1,0.22,1.1111111111111112,2890.5925925925926,Yes,0.688
PRV52323,190,49770,261.94736842105266,3300,1.1157894736842104,0.0,2.3157894736842106,73.15263157894736,0,190,179,74,0.005263157894736842,0,0.0,1.0614525139664805,278.0446927374302,No,0.0065
PRV52325,130,281800,2167.6923076923076,32000,3.246153846153846,1.3615384615384616,223.2,71.22307692307692,27,103,111,57,0.007692307692307693,1,0.2076923076923077,1.1711711711711712,2538.738738738739,Yes,0.3196
PRV52326,14,70770,5055.0,16000,3.5714285714285716,1.5714285714285714,610.2857142857143,76.21428571428571,8,6,13,6,0.0,0,0.5714285714285714,1.0769230769230769,5443.846153846154,No,0.014
PRV52328,35,19560,558.8571428571429,3300,0.9142857142857143,0.0,2.2857142857142856,76.77142857142857,0,35,28,15,0.0,0,0.0,1.25,698.5714285714286,No,0.0074
PRV52331,61,68430,1121.8032786885246,13000,1.3278688524590163,0.7868852459016393,144.0,70.31147540983606,9,52,49,26,0.03278688524590164,0,0.14754098360655737,1.2448979591836735,1396.530612244898,No,0.0159
PRV52332,64,20650,322.65625,3500,1.484375,0.0,3.59375,73.15625,0,64,62,46,0.015625,0,0.0,1.032258064516129,333.06451612903226,No,0.0019
PRV52334,67,113980,1701.1940298507463,34000,0.8955223880597015,0.5671641791044776,127.82089552238806,73.5223880597015,8,59,49,33,0.0,0,0.11940298507462686,1.3673469387755102,2326.122448979592,No,0.0731
PRV52335,242,109870,454.0082644628099,22000,1.396694214876033,0.045454545454545456,10.479338842975206,72.17355371900827,2,240,87,12,0.0,0,0.008264462809917356,2.781609195402299,1262.8735632183907,No,0.3598
PRV52336,86,26960,313.48837209302326,3300,1.302325581395349,0.0,4.3023255813953485,74.03488372093024,0,86,78,20,0.023255813953488372,0,0.0,1.1025641025641026,345.64102564102564,No,0.0032
PRV52337,773,205790,266.22250970245796,8100,1.1746442432082795,0.0,2.4579560155239326,72.1267787839586,0,773,226,5,0.02069857697283312,1,0.0,3.420353982300885,910.5752212389381,Yes,0.7445
PRV52340,1743,2540130,1457.3321858864028,57000,2.0854847963281697,0.6965002868617326,139.18187033849685,71.4916810097533,224,1519,693,40,0.0051635111876075735,1,0.1285140562248996,2.515151515151515,3665.4112554112553,Yes,0.9834
PRV52341,135,45450,336.6666666666667,3300,1.511111111111111,0.0,2.0,71.54814814814814,0,135,122,71,0.022222222222222223,0,0.0,1.1065573770491803,372.5409836065574,No,0.0027
PRV52342,218,652190,2991.697247706422,57000,2.55045871559633,1.5458715596330275,247.1559633027523,73.46788990825688,51,167,184,77,0.0,0,0.23394495412844038,1.184782608695652,3544.5108695652175,No,0.3197
PRV52343,261,481840,1846.1302681992338,34000,2.0,0.8390804597701149,174.88888888888889,71.42911877394636,42,219,177,10,0.007662835249042145,1,0.16091954022988506,1.4745762711864407,2722.25988700565,Yes,0.574
PRV52344,130,272150,2093.4615384615386,22000,0.8384615384615385,0.6307692307692307,192.95384615384614,73.29230769230769,23,107,54,22,0.0,0,0.17692307692307693,2.4074074074074074,5039.814814814815,No,0.1989
PRV52346,68,217540,3199.1176470588234,28000,2.6029411764705883,1.411764705882353,270.38235294117646,72.6029411764706,19,49,57,37,0.0,0,0.27941176470588236,1.1929824561403508,3816.4912280701756,No,0.1382
PRV52347,397,715090,1801.2342569269522,100000,2.1486146095717884,0.6397984886649875,138.38790931989925,73.80100755667506,50,347,342,113,0.010075566750629723,1,0.12594458438287154,1.1608187134502923,2090.906432748538,Yes,0.8902
PRV52348,67,102790,1534.1791044776119,22000,3.044776119402985,0.9850746268656716,147.34328358208955,74.08955223880596,9,58,36,11,0.0,0,0.13432835820895522,1.8611111111111112,2855.277777777778,No,0.0752
PRV52349,99,20410,206.16161616161617,2100,1.5151515151515151,0.0,1.9191919191919191,74.82828282828282,0,99,94,58,0.0,0,0.0,1.053191489361702,217.12765957446808,No,0.0027
PRV52350,40,38660,966.5,9000,1.925,0.65,191.4,74.125,7,33,29,16,0.0,0,0.175,1.3793103448275863,1333.103448275862,No,0.0181
PRV52351,425,103700,244.0,3300,1.275294117647059,0.0,3.388235294117647,71.59529411764706,0,425,362,113,0.007058823529411765,0,0.0,1.1740331491712708,286.4640883977901,No,0.0139
PRV52352,32,9660,301.875,2700,1.4375,0.0,1.5625,66.0,0,32,32,17,0.03125,0,0.0,1.0,301.875,No,0.0041
PRV52353,48,150420,3133.75,100000,2.0208333333333335,0.9166666666666666,134.125,69.4375,6,42,45,23,0.0,0,0.125,1.0666666666666667,3342.6666666666665,No,0.1399
PRV52354,66,19400,293.93939393939394,3000,0.9848484848484849,0.0,5.0,75.68181818181819,0,66,33,7,0.0,0,0.0,2.0,587.8787878787879,No,0.0093
PRV52355,63,24170,383.6507936507937,3300,1.1587301587301588,0.0,6.349206349206349,64.04761904761905,0,63,26,5,0.031746031746031744,0,0.0,2.423076923076923,929.6153846153846,No,0.005
PRV52356,98,22350,228.0612244897959,2700,1.8061224489795917,0.0,3.061224489795918,70.05102040816327,0,98,63,13,0.01020408163265306,0,0.0,1.5555555555555556,354.76190476190476,No,0.0068
PRV52357,105,98830,941.2380952380952,15000,1.7809523809523808,0.42857142857142855,83.46666666666667,71.17142857142858,8,97,83,26,0.009523809523809525,0,0.0761904761904762,1.2650602409638554,1190.7228915662652,No,0.0788
PRV52358,18,5180,287.77777777777777,800,3.0,0.0,5.555555555555555,68.72222222222223,0,18,17,9,0.0,0,0.0,1.0588235294117647,304.70588235294116,No,0.0042
PRV52359,107,426430,3985.3271028037384,30000,2.588785046728972,1.9532710280373833,421.9252336448598,74.83177570093459,42,65,98,46,0.0,0,0.3925233644859813,1.0918367346938775,4351.326530612245,No,0.2341
PRV52361,158,44230,279.9367088607595,3300,0.9556962025316456,0.0,6.772151898734177,73.9620253164557,0,158,145,72,0.006329113924050633,0,0.0,1.089655172413793,305.0344827586207,No,0.0085
PRV52362,154,125630,815.7792207792207,35000,1.2337662337662338,0.36363636363636365,65.79220779220779,73.32467532467533,9,145,133,55,0.0,0,0.05844155844155844,1.1578947368421053,944.5864661654135,No,0.0252
PRV52365,739,202130,273.51826792963465,3300,1.3301759133964817,0.0,3.044654939106901,72.13261163734776,0,739,381,10,0.005412719891745603,0,0.0,1.9396325459317585,530.5249343832021,No,0.0689
PRV52366,216,280880,1300.3703703703704,31000,1.7314814814814814,0.5046296296296297,125.87962962962963,71.67592592592592,25,191,140,63,0.018518518518518517,0,0.11574074074074074,1.542857142857143,2006.2857142857142,No,0.2858
PRV52367,297,156620,527.3400673400673,29000,1.2693602693602695,0.09090909090909091,16.067340067340066,70.22558922558923,4,293,180,50,0.003367003367003367,0,0.013468013468013467,1.65,870.1111111111111,No,0.1664
PRV52369,547,163780,299.41499085923215,4400,1.4442413162705667,0.0,3.0895795246800732,71.62157221206581,0,547,358,28,0.005484460694698354,0,0.0,1.5279329608938548,457.4860335195531,No,0.0311
PRV52371,72,17370,241.25,3300,1.2083333333333333,0.0,7.083333333333333,73.15277777777777,0,72,50,18,0.0,0,0.0,1.44,347.4,No,0.0032
PRV52372,124,292040,2355.1612903225805,27000,2.0806451612903225,1.3064516129032258,233.59677419354838,74.14516129032258,27,97,76,26,0.008064516129032258,0,0.21774193548387097,1.631578947368421,3842.6315789473683,No,0.1922
PRV52373,23,43710,1900.4347826086957,24000,2.260869565217391,0.4782608695652174,139.30434782608697,69.26086956521739,3,20,22,15,0.0,0,0.13043478260869565,1.0454545454545454,1986.8181818181818,No,0.0214
PRV52374,228,68780,301.6666666666667,3300,1.8333333333333333,0.0,3.9035087719298245,72.64473684210526,0,228,102,12,0.0,0,0.0,2.235294117647059,674.3137254901961,No,0.014
PRV52377,44,13700,311.3636363636364,2500,0.6818181818181818,0.0,1.5909090909090908,71.04545454545455,0,44,44,26,0.0,0,0.0,1.0,311.3636363636364,No,0.0012
PRV52378,12,11920,993.3333333333334,7000,4.416666666666667,2.75,267.0,74.75,3,9,12,10,0.0,0,0.25,1.0,993.3333333333334,No,0.0055
PRV52380,4,280,70.0,100,5.0,0.0,0.0,73.25,0,4,4,3,0.0,0,0.0,1.0,70.0,No,0.001
PRV52381,80,33460,418.25,3300,2.2875,0.0,2.875,75.975,0,80,31,10,0.0125,0,0.0,2.5806451612903225,1079.3548387096773,No,0.0236
PRV52383,74,15540,210.0,1700,1.3918918918918919,0.0,2.1621621621621623,69.78378378378379,0,74,51,20,0.013513513513513514,1,0.0,1.4509803921568627,304.70588235294116,Yes,0.3731
PRV52384,33,7880,238.78787878787878,3300,0.0,0.0,12.727272727272727,74.96969696969697,0,33,32,21,0.0,0,0.0,1.03125,246.25,No,0.0031
PRV52385,22,7140,324.54545454545456,3300,0.7272727272727273,0.0,2.727272727272727,72.95454545454545,0,22,19,15,0.0,0,0.0,1.1578947368421053,375.7894736842105,No,0.0017
PRV52386,237,55300,233.33333333333334,3300,1.9451476793248945,0.0,3.5443037974683542,71.9367088607595,0,237,161,25,0.004219409282700422,0,0.0,1.4720496894409938,343.4782608695652,No,0.0325
PRV52387,63,121740,1932.3809523809523,21000,2.3174603174603177,0.9841269841269841,221.33333333333334,68.65079365079364,13,50,39,30,0.0,0,0.20634920634920634,1.6153846153846154,3121.5384615384614,No,0.0743
PRV52389,171,44690,261.34502923976606,2500,1.6608187134502923,0.0,2.456140350877193,70.93567251461988,0,171,139,86,0.011695906432748537,0,0.0,1.2302158273381294,321.51079136690646,No,0.0069
PRV52390,36,6400,177.77777777777777,800,2.25,0.0,3.611111111111111,69.83333333333333,0,36,34,15,0.027777777777777776,0,0.0,1.0588235294117647,188.23529411764707,No,0.0129
PRV52391,22,9030,410.45454545454544,3300,2.6363636363636362,0.0,9.090909090909092,72.68181818181819,0,22,15,9,0.0,0,0.0,1.4666666666666666,602.0,No,0.0025
PRV52392,127,85980,677.007874015748,17000,1.3858267716535433,0.25984251968503935,43.77952755905512,69.4251968503937,5,122,54,13,0.007874015748031496,0,0.03937007874015748,2.3518518518518516,1592.2222222222222,No,0.0538
PRV52393,91,197430,2169.5604395604396,37000,2.208791208791209,1.5604395604395604,178.02197802197801,68.46153846153847,16,75,62,10,0.03296703296703297,0,0.17582417582417584,1.467741935483871,3184.3548387096776,No,0.1595
PRV52394,118,55530,470.59322033898303,8000,2.2542372881355934,0.17796610169491525,31.8135593220339,72.32203389830508,3,115,96,45,0.0,0,0.025423728813559324,1.2291666666666667,578.4375,No,0.0137
PRV52395,912,268430,294.3311403508772,5100,1.518640350877193,0.0,3.3771929824561404,72.45065789473684,0,912,444,28,0.006578947368421052,0,0.0,2.054054054054054,604.572072072072,No,0.0997
PRV52396,40,156300,3907.5,17000,3.075,2.55,453.9,73.825,17,23,34,19,0.0,1,0.425,1.1764705882352942,4597.058823529412,Yes,0.4435
PRV52397,8,1010,126.25,600,4.25,0.0,8.75,81.875,0,8,8,6,0.0,0,0.0,1.0,126.25,No,0.0014
PRV52398,48,197890,4122.708333333333,99000,2.5,1.3541666666666667,247.25,75.5,12,36,41,24,0.0,0,0.25,1.170731707317073,4826.585365853659,No,0.1518
PRV52399,434,118800,273.7327188940092,3300,0.543778801843318,0.0,2.6497695852534564,70.78801843317973,0,434,277,6,0.002304147465437788,0,0.0,1.5667870036101084,428.8808664259928,No,0.014
PRV52400,231,64710,280.12987012987014,3300,1.7705627705627707,0.0,2.207792207792208,73.03030303030303,0,231,120,7,0.008658008658008658,0,0.0,1.925,539.25,No,0.015
PRV52401,141,78400,556.0283687943263,36000,1.0425531914893618,0.12056737588652482,35.47517730496454,73.29078014184397,4,137,54,24,0.0,0,0.028368794326241134,2.611111111111111,1451.851851851852,No,0.0714
