Provider,ClaimType,total_claims,total_billed,avg_billed,avg_claim_duration,avg_hospital_stay,FraudLabel,PotentialFraud
PRV51311,Outpatient,18,3010,167.22222222222223,3.2222222222222223,0.0,0,No
PRV51312,Inpatient,4,19000,4750.0,4.25,4.25,0,No
PRV51312,Outpatient,42,9790,233.0952380952381,1.9761904761904763,0.0,0,No
PRV51313,Outpatient,19,4970,261.57894736842104,0.10526315789473684,0.0,0,No
PRV51314,Outpatient,30,6460,215.33333333333334,0.8666666666666667,0.0,0,No
PRV51315,Outpatient,47,7210,153.40425531914894,1.297872340425532,0.0,0,No
PRV51316,Inpatient,3,21000,7000.0,9.333333333333334,9.333333333333334,0,No
PRV51318,Inpatient,3,13000,4333.333333333333,3.6666666666666665,3.6666666666666665,0,No
PRV51322,Outpatient,12,850,70.83333333333333,0.08333333333333333,0.0,0,No
PRV51323,Outpatient,76,20860,274.4736842105263,0.8947368421052632,0.0,0,No
PRV51324,Outpatient,28,9330,333.2142857142857,0.9285714285714286,0.0,0,No
PRV51325,Outpatient,15,15140,1009.3333333333334,4.466666666666667,0.0,0,No
PRV51326,Outpatient,44,14000,318.1818181818182,2.4545454545454546,0.0,0,No
PRV51327,Outpatient,41,8990,219.26829268292684,0.5609756097560976,0.0,0,No
PRV51328,Outpatient,7,550,78.57142857142857,0.14285714285714285,0.0,0,No
PRV51329,Outpatient,74,19360,261.6216216216216,1.5945945945945945,0.0,0,No
PRV51330,Outpatient,19,3810,200.52631578947367,1.4210526315789473,0.0,0,No
PRV51331,Outpatient,5,320,64.0,0.0,0.0,0,No
PRV51334,Inpatient,2,15000,7500.0,4.5,4.5,0,No
PRV51335,Outpatient,142,46080,324.50704225352115,1.9295774647887325,0.0,0,No
PRV51336,Inpatient,10,116000,11600.0,5.9,5.9,0,No
PRV51336,Outpatient,59,13450,227.96610169491527,1.9830508474576272,0.0,0,No
PRV51337,Inpatient,40,350000,8750.0,5.075,5.075,1,Yes
PRV51337,Outpatient,128,29100,227.34375,1.296875,0.0,1,Yes
PRV51338,Inpatient,7,73000,10428.57142857143,5.428571428571429,5.428571428571429,1,Yes
PRV51338,Outpatient,121,40860,337.68595041322317,1.4710743801652892,0.0,1,Yes
PRV51340,Outpatient,151,43210,286.158940397351,1.7417218543046358,0.0,0,No
PRV51341,Outpatient,71,14530,204.64788732394365,2.408450704225352,0.0,0,No
PRV51342,Inpatient,28,319000,11392.857142857143,6.178571428571429,6.178571428571429,0,No
PRV51342,Outpatient,179,37780,211.0614525139665,1.318435754189944,0.0,0,No
PRV51344,Inpatient,2,19000,9500.0,6.0,6.0,0,No
PRV51344,Outpatient,31,7250,233.8709677419355,1.935483870967742,0.0,0,No
PRV51345,Outpatient,49,15120,308.57142857142856,2.4285714285714284,0.0,0,No
PRV51346,Inpatient,5,41000,8200.0,4.2,4.2,0,No
PRV51346,Outpatient,261,63490,243.25670498084293,1.2528735632183907,0.0,0,No
PRV51347,Outpatient,2067,596900,288.7760038703435,1.2520561199806484,0.0,1,Yes
PRV51348,Inpatient,19,146000,7684.210526315789,4.526315789473684,4.526315789473684,0,No
PRV51348,Outpatient,36,6330,175.83333333333334,4.055555555555555,0.0,0,No
PRV51349,Inpatient,5,37000,7400.0,12.2,12.2,0,No
PRV51349,Outpatient,25,3480,139.2,1.28,0.0,0,No
PRV51350,Inpatient,21,142000,6761.9047619047615,4.476190476190476,4.476190476190476,0,No
PRV51350,Outpatient,218,71380,327.43119266055044,1.2064220183486238,0.0,0,No
PRV51351,Outpatient,32,10840,338.75,3.03125,0.0,0,No
PRV51352,Outpatient,4,5900,1475.0,6.25,0.0,0,No
PRV51353,Inpatient,5,50000,10000.0,5.4,5.4,0,No
PRV51353,Outpatient,13,1210,93.07692307692308,2.5384615384615383,0.0,0,No
PRV51354,Inpatient,1,10000,10000.0,17.0,17.0,0,No
PRV51354,Outpatient,3,440,146.66666666666666,6.666666666666667,0.0,0,No
PRV51355,Inpatient,15,134100,8940.0,4.266666666666667,4.266666666666667,0,No
PRV51355,Outpatient,59,10960,185.76271186440678,1.6440677966101696,0.0,0,No
PRV51356,Inpatient,17,167000,9823.529411764706,4.176470588235294,4.176470588235294,0,No
PRV51356,Outpatient,78,20800,266.6666666666667,0.6923076923076923,0.0,0,No
PRV51357,Inpatient,13,170000,13076.923076923076,7.6923076923076925,7.6923076923076925,1,Yes
PRV51357,Outpatient,148,35130,237.36486486486487,1.2432432432432432,0.0,1,Yes
PRV51358,Inpatient,7,60000,8571.42857142857,2.857142857142857,2.857142857142857,0,No
PRV51358,Outpatient,10,1210,121.0,0.0,0.0,0,No
PRV51360,Inpatient,9,86000,9555.555555555555,4.333333333333333,4.333333333333333,0,No
PRV51360,Outpatient,20,8230,411.5,2.25,0.0,0,No
PRV51361,Outpatient,32,7870,245.9375,0.6875,0.0,0,No
PRV51362,Inpatient,6,141000,23500.0,4.833333333333333,4.833333333333333,0,No
PRV51362,Outpatient,38,10320,271.57894736842104,1.6842105263157894,0.0,0,No
PRV51363,Outpatient,3,150,50.0,0.3333333333333333,0.0,0,No
PRV51364,Inpatient,6,52000,8666.666666666666,3.1666666666666665,3.1666666666666665,0,No
PRV51364,Outpatient,17,3830,225.2941176470588,1.0588235294117647,0.0,0,No
PRV51366,Outpatient,57,18340,321.7543859649123,0.8596491228070176,0.0,0,No
PRV51368,Outpatient,4,570,142.5,3.25,0.0,0,No
PRV51369,Outpatient,2083,601910,288.96303408545367,1.5885741718674988,0.0,1,Yes
PRV51371,Inpatient,11,83400,7581.818181818182,4.818181818181818,4.818181818181818,0,No
PRV51371,Outpatient,35,9730,278.0,1.1428571428571428,0.0,0,No
PRV51376,Outpatient,51,19420,380.7843137254902,1.8823529411764706,0.0,0,No
PRV51377,Inpatient,3,102000,34000.0,6.666666666666667,6.666666666666667,0,No
PRV51377,Outpatient,92,21950,238.58695652173913,1.4130434782608696,0.0,0,No
PRV51378,Inpatient,108,1202000,11129.62962962963,6.0092592592592595,6.0092592592592595,1,Yes
PRV51378,Outpatient,53,13370,252.26415094339623,1.3773584905660377,0.0,1,Yes
PRV51379,Inpatient,2,13000,6500.0,2.5,2.5,0,No
PRV51379,Outpatient,20,6340,317.0,0.0,0.0,0,No
PRV51380,Inpatient,4,51000,12750.0,4.25,4.25,0,No
PRV51380,Outpatient,4,560,140.0,0.25,0.0,0,No
PRV51382,Outpatient,16,6840,427.5,2.6875,0.0,0,No
PRV51383,Inpatient,9,89000,9888.888888888889,3.0,3.0,0,No
PRV51383,Outpatient,68,19490,286.61764705882354,1.5441176470588236,0.0,0,No
PRV51386,Outpatient,382,99320,260.0,1.450261780104712,0.0,0,No
PRV51387,Inpatient,13,96000,7384.615384615385,3.3076923076923075,3.3076923076923075,0,No
PRV51387,Outpatient,46,18420,400.4347826086956,0.717391304347826,0.0,0,No
PRV51388,Inpatient,14,159000,11357.142857142857,6.142857142857143,6.142857142857143,0,No
PRV51388,Outpatient,72,32010,444.5833333333333,1.6944444444444444,0.0,0,No
PRV51389,Inpatient,18,136000,7555.555555555556,5.055555555555555,5.055555555555555,0,No
PRV51389,Outpatient,61,17470,286.39344262295083,1.4918032786885247,0.0,0,No
PRV51390,Inpatient,164,1577600,9619.512195121952,5.9939024390243905,5.9939024390243905,1,Yes
PRV51390,Outpatient,111,29660,267.2072072072072,1.8738738738738738,0.0,1,Yes
PRV51391,Inpatient,13,79500,6115.384615384615,5.769230769230769,5.769230769230769,0,No
PRV51391,Outpatient,164,64900,395.7317073170732,1.1097560975609757,0.0,0,No
PRV51392,Outpatient,17,1660,97.6470588235294,1.7058823529411764,0.0,0,No
PRV51393,Inpatient,68,715000,10514.70588235294,6.044117647058823,6.044117647058823,1,Yes
PRV51393,Outpatient,842,191370,227.28028503562945,1.2292161520190024,0.0,1,Yes
PRV51394,Outpatient,4,460,115.0,0.0,0.0,0,No
PRV51395,Outpatient,20,10400,520.0,2.5,0.0,0,No
PRV51396,Inpatient,3,11000,3666.6666666666665,4.0,4.0,0,No
PRV51396,Outpatient,41,6520,159.02439024390245,1.5853658536585367,0.0,0,No
PRV51397,Outpatient,40,17870,446.75,0.75,0.0,0,No
PRV51398,Inpatient,1,4000,4000.0,4.0,4.0,0,No
PRV51398,Outpatient,85,27040,318.11764705882354,1.3647058823529412,0.0,0,No
PRV51399,Inpatient,65,711400,10944.615384615385,5.861538461538461,5.861538461538461,1,Yes
PRV51399,Outpatient,146,133670,915.5479452054794,1.0273972602739727,0.0,1,Yes
PRV51401,Inpatient,8,78000,9750.0,7.25,7.25,1,Yes
PRV51401,Outpatient,34,13520,397.6470588235294,2.4411764705882355,0.0,1,Yes
PRV51403,Inpatient,10,254000,25400.0,6.9,6.9,0,No
PRV51403,Outpatient,104,23010,221.25,1.2788461538461537,0.0,0,No
PRV51404,Inpatient,1,12000,12000.0,6.0,6.0,0,No
PRV51404,Outpatient,58,17350,299.13793103448273,1.2413793103448276,0.0,0,No
PRV51405,Inpatient,2,9000,4500.0,3.5,3.5,0,No
PRV51405,Outpatient,47,14710,312.97872340425533,0.6808510638297872,0.0,0,No
PRV51406,Inpatient,8,95000,11875.0,4.375,4.375,0,No
PRV51406,Outpatient,21,9260,440.95238095238096,2.4761904761904763,0.0,0,No
PRV51408,Outpatient,15,1390,92.66666666666667,0.3333333333333333,0.0,0,No
PRV51409,Outpatient,4,300,75.0,0.0,0.0,0,No
PRV51410,Outpatient,628,177550,282.7229299363057,1.4426751592356688,0.0,1,Yes
PRV51412,Outpatient,5,440,88.0,0.0,0.0,0,No
PRV51414,Inpatient,3,28000,9333.333333333334,6.0,6.0,0,No
PRV51414,Outpatient,25,2230,89.2,1.12,0.0,0,No
PRV51415,Inpatient,7,48000,6857.142857142857,4.285714285714286,4.285714285714286,0,No
PRV51415,Outpatient,44,15690,356.59090909090907,2.3863636363636362,0.0,0,No
PRV51416,Outpatient,81,25640,316.5432098765432,2.6419753086419755,0.0,0,No
PRV51418,Inpatient,17,176000,10352.941176470587,7.235294117647059,7.235294117647059,0,No
PRV51418,Outpatient,44,13340,303.1818181818182,1.9318181818181819,0.0,0,No
PRV51419,Inpatient,2,17000,8500.0,2.5,2.5,0,No
PRV51419,Outpatient,63,14250,226.1904761904762,1.6825396825396826,0.0,0,No
PRV51421,Inpatient,84,864000,10285.714285714286,6.071428571428571,6.071428571428571,1,Yes
PRV51421,Outpatient,55,20780,377.8181818181818,2.5454545454545454,0.0,1,Yes
PRV51422,Inpatient,4,39000,9750.0,2.5,2.5,0,No
PRV51422,Outpatient,21,9930,472.85714285714283,6.428571428571429,0.0,0,No
PRV51423,Outpatient,1,50,50.0,0.0,0.0,0,No
PRV51424,Inpatient,1,6000,6000.0,3.0,3.0,0,No
PRV51424,Outpatient,85,23670,278.47058823529414,1.2470588235294118,0.0,0,No
PRV51425,Inpatient,3,11000,3666.6666666666665,3.3333333333333335,3.3333333333333335,0,No
PRV51425,Outpatient,30,14990,499.6666666666667,0.9333333333333333,0.0,0,No
PRV51426,Inpatient,6,106000,17666.666666666668,6.833333333333333,6.833333333333333,1,Yes
PRV51426,Outpatient,200,39100,195.5,0.965,0.0,1,Yes
PRV51427,Inpatient,5,38000,7600.0,4.6,4.6,0,No
PRV51427,Outpatient,53,20770,391.8867924528302,1.6603773584905661,0.0,0,No
PRV51428,Inpatient,4,31000,7750.0,3.0,3.0,0,No
PRV51428,Outpatient,62,17040,274.83870967741933,1.096774193548387,0.0,0,No
PRV51429,Outpatient,10,1100,110.0,0.0,0.0,0,No
PRV51430,Inpatient,17,186000,10941.176470588236,4.352941176470588,4.352941176470588,0,No
PRV51430,Outpatient,95,27700,291.57894736842104,1.168421052631579,0.0,0,No
PRV51431,Inpatient,25,220000,8800.0,6.2,6.2,0,No
PRV51431,Outpatient,24,16720,696.6666666666666,4.666666666666667,0.0,0,No
PRV51432,Inpatient,7,56000,8000.0,2.4285714285714284,2.4285714285714284,0,No
PRV51432,Outpatient,16,3270,204.375,0.125,0.0,0,No
PRV51433,Outpatient,1610,454630,282.37888198757764,1.5627329192546584,0.0,1,Yes
PRV51434,Inpatient,24,259000,10791.666666666666,6.041666666666667,6.041666666666667,1,Yes
PRV51434,Outpatient,78,21490,275.5128205128205,0.6794871794871795,0.0,1,Yes
PRV51435,Inpatient,6,28200,4700.0,2.1666666666666665,2.1666666666666665,0,No
PRV51435,Outpatient,17,5420,318.8235294117647,1.1764705882352942,0.0,0,No
PRV51436,Inpatient,25,171000,6840.0,4.92,4.92,0,No
PRV51436,Outpatient,95,22410,235.89473684210526,1.2736842105263158,0.0,0,No
PRV51437,Outpatient,2,880,440.0,0.0,0.0,0,No
PRV51438,Inpatient,2,15000,7500.0,4.5,4.5,0,No
PRV51438,Outpatient,7,4510,644.2857142857143,5.142857142857143,0.0,0,No
PRV51439,Outpatient,42,15040,358.0952380952381,0.38095238095238093,0.0,0,No
PRV51440,Inpatient,7,80000,11428.57142857143,6.714285714285714,6.714285714285714,0,No
PRV51440,Outpatient,64,26380,412.1875,2.015625,0.0,0,No
PRV51441,Outpatient,85,29130,342.70588235294116,1.8235294117647058,0.0,0,No
PRV51442,Inpatient,2,25000,12500.0,4.0,4.0,0,No
PRV51442,Outpatient,4,970,242.5,0.0,0.0,0,No
PRV51443,Inpatient,2,12000,6000.0,4.5,4.5,0,No
PRV51443,Outpatient,71,21900,308.4507042253521,1.5774647887323943,0.0,0,No
PRV51444,Inpatient,4,64000,16000.0,4.75,4.75,0,No
PRV51444,Outpatient,38,9920,261.05263157894734,2.473684210526316,0.0,0,No
PRV51446,Inpatient,12,94000,7833.333333333333,5.166666666666667,5.166666666666667,0,No
PRV51446,Outpatient,12,3390,282.5,0.16666666666666666,0.0,0,No
PRV51447,Inpatient,16,246000,15375.0,6.8125,6.8125,1,Yes
PRV51447,Outpatient,73,23390,320.4109589041096,1.1917808219178083,0.0,1,Yes
PRV51448,Inpatient,11,102000,9272.727272727272,4.363636363636363,4.363636363636363,0,No
PRV51448,Outpatient,40,13550,338.75,1.225,0.0,0,No
PRV51449,Inpatient,9,69000,7666.666666666667,5.333333333333333,5.333333333333333,0,No
PRV51449,Outpatient,8,780,97.5,0.375,0.0,0,No
PRV51451,Outpatient,6,1170,195.0,6.666666666666667,0.0,0,No
PRV51453,Outpatient,12,7080,590.0,0.6666666666666666,0.0,0,No
PRV51454,Outpatient,34,10630,312.6470588235294,2.735294117647059,0.0,0,No
PRV51455,Inpatient,9,106800,11866.666666666666,7.333333333333333,7.333333333333333,0,No
PRV51455,Outpatient,25,6850,274.0,0.84,0.0,0,No
PRV51456,Inpatient,112,1036690,9256.160714285714,5.866071428571429,5.866071428571429,0,No
PRV51456,Outpatient,23,2300,100.0,0.43478260869565216,0.0,0,No
PRV51458,Outpatient,56,12440,222.14285714285714,0.16071428571428573,0.0,0,No
PRV51459,Outpatient,8240,2321890,281.78276699029124,1.4007281553398059,0.0,1,Yes
PRV51460,Inpatient,17,212000,12470.588235294117,6.588235294117647,6.588235294117647,0,No
PRV51460,Outpatient,435,122480,281.5632183908046,1.1494252873563218,0.0,0,No
PRV51462,Outpatient,30,9430,314.3333333333333,1.2333333333333334,0.0,0,No
PRV51464,Outpatient,145,38530,265.7241379310345,0.8482758620689655,0.0,0,No
PRV51465,Inpatient,1,3000,3000.0,3.0,3.0,0,No
PRV51465,Outpatient,6,900,150.0,3.0,0.0,0,No
PRV51466,Inpatient,5,42000,8400.0,5.8,5.8,0,No
PRV51466,Outpatient,69,15860,229.85507246376812,3.217391304347826,0.0,0,No
PRV51467,Inpatient,7,70800,10114.285714285714,7.142857142857143,7.142857142857143,0,No
PRV51467,Outpatient,18,3460,192.22222222222223,0.05555555555555555,0.0,0,No
PRV51468,Inpatient,15,103000,6866.666666666667,4.2,4.2,0,No
PRV51468,Outpatient,144,35670,247.70833333333334,1.1527777777777777,0.0,0,No
PRV51469,Outpatient,28,9350,333.92857142857144,1.0,0.0,0,No
PRV51470,Inpatient,3,24000,8000.0,3.3333333333333335,3.3333333333333335,0,No
PRV51470,Outpatient,24,11590,482.9166666666667,2.0,0.0,0,No
PRV51471,Inpatient,161,1594300,9902.48447204969,5.285714285714286,5.285714285714286,1,Yes
PRV51471,Outpatient,19,7910,416.3157894736842,1.4736842105263157,0.0,1,Yes
PRV51472,Outpatient,16,2170,135.625,2.1875,0.0,0,No
PRV51474,Inpatient,41,400400,9765.853658536585,4.658536585365853,4.658536585365853,0,No
PRV51474,Outpatient,30,10860,362.0,1.4333333333333333,0.0,0,No
PRV51475,Inpatient,11,63200,5745.454545454545,3.909090909090909,3.909090909090909,0,No
PRV51475,Outpatient,32,9930,310.3125,1.625,0.0,0,No
PRV51476,Inpatient,3,11000,3666.6666666666665,5.666666666666667,5.666666666666667,0,No
PRV51476,Outpatient,15,9180,612.0,1.4,0.0,0,No
PRV51477,Outpatient,22,9940,451.8181818181818,1.5909090909090908,0.0,0,No
PRV51478,Outpatient,17,3930,231.1764705882353,4.411764705882353,0.0,0,No
PRV51479,Inpatient,13,81000,6230.7692307692305,3.8461538461538463,3.8461538461538463,0,No
PRV51479,Outpatient,215,53630,249.4418604651163,1.786046511627907,0.0,0,No
PRV51480,Outpatient,1924,557880,289.95841995841994,1.5602910602910602,0.0,1,Yes
PRV51482,Inpatient,11,188000,17090.909090909092,6.2727272727272725,6.2727272727272725,1,Yes
PRV51482,Outpatient,80,30470,380.875,0.8125,0.0,1,Yes
PRV51483,Inpatient,6,42000,7000.0,3.0,3.0,0,No
PRV51483,Outpatient,71,18400,259.15492957746477,0.971830985915493,0.0,0,No
PRV51484,Inpatient,2,10000,5000.0,3.5,3.5,0,No
PRV51484,Outpatient,84,13570,161.54761904761904,0.7261904761904762,0.0,0,No
PRV51486,Outpatient,214,53660,250.74766355140187,0.9252336448598131,0.0,0,No
PRV51487,Outpatient,13,9240,710.7692307692307,0.0,0.0,0,No
PRV51488,Inpatient,3,15000,5000.0,3.6666666666666665,3.6666666666666665,0,No
PRV51488,Outpatient,269,93930,349.182156133829,1.6022304832713754,0.0,0,No
PRV51490,Inpatient,48,433000,9020.833333333334,4.791666666666667,4.895833333333333,1,Yes
PRV51490,Outpatient,16,9070,566.875,1.8125,0.0,1,Yes
PRV51491,Inpatient,8,47000,5875.0,2.875,2.875,0,No
PRV51491,Outpatient,63,20480,325.07936507936506,2.0634920634920637,0.0,0,No
PRV51492,Inpatient,14,133000,9500.0,4.785714285714286,4.785714285714286,0,No
PRV51492,Outpatient,67,17550,261.94029850746267,1.5223880597014925,0.0,0,No
PRV51494,Outpatient,38,17450,459.2105263157895,1.3421052631578947,0.0,0,No
PRV51495,Inpatient,90,835000,9277.777777777777,6.211111111111111,6.211111111111111,1,Yes
PRV51495,Outpatient,51,10690,209.6078431372549,2.7254901960784315,0.0,1,Yes
PRV51496,Outpatient,123,29250,237.8048780487805,1.1382113821138211,0.0,0,No
PRV51497,Inpatient,4,102000,25500.0,5.5,6.25,0,No
PRV51497,Outpatient,11,2190,199.0909090909091,1.7272727272727273,0.0,0,No
PRV51499,Inpatient,2,15000,7500.0,2.5,2.5,0,No
PRV51499,Outpatient,472,122840,260.2542372881356,1.478813559322034,0.0,0,No
PRV51500,Outpatient,8,1100,137.5,0.0,0.0,0,No
PRV51501,Inpatient,223,2070480,9284.663677130045,5.614349775784754,5.677130044843049,1,Yes
PRV51501,Outpatient,10,830,83.0,2.0,0.0,1,Yes
PRV51502,Outpatient,31,8390,270.64516129032256,3.838709677419355,0.0,0,No
PRV51503,Outpatient,57,24070,422.280701754386,1.1754385964912282,0.0,0,No
PRV51504,Outpatient,128,35290,275.703125,1.546875,0.0,0,No
PRV51505,Outpatient,15,2430,162.0,0.26666666666666666,0.0,0,No
PRV51507,Inpatient,6,43000,7166.666666666667,8.166666666666666,8.166666666666666,1,Yes
PRV51507,Outpatient,1007,294340,292.29394240317777,1.3435948361469712,0.0,1,Yes
PRV51508,Inpatient,12,179100,14925.0,3.5833333333333335,3.5833333333333335,0,No
PRV51508,Outpatient,190,59950,315.5263157894737,1.5894736842105264,0.0,0,No
PRV51509,Outpatient,1030,322130,312.747572815534,1.4893203883495145,0.0,0,No
PRV51510,Outpatient,57,20020,351.2280701754386,2.5789473684210527,0.0,0,No
PRV51511,Outpatient,16,8760,547.5,1.5,0.0,0,No
PRV51514,Inpatient,21,220200,10485.714285714286,6.571428571428571,6.571428571428571,0,No
PRV51514,Outpatient,72,19020,264.1666666666667,1.8194444444444444,0.0,0,No
PRV51515,Inpatient,5,40000,8000.0,11.0,11.0,0,No
PRV51515,Outpatient,43,12800,297.6744186046512,1.5116279069767442,0.0,0,No
PRV51516,Inpatient,3,25000,8333.333333333334,3.0,3.0,0,No
PRV51516,Outpatient,37,8260,223.24324324324326,1.0810810810810811,0.0,0,No
PRV51517,Outpatient,11,5990,544.5454545454545,1.9090909090909092,0.0,0,No
PRV51518,Inpatient,5,33000,6600.0,5.2,5.2,0,No
PRV51518,Outpatient,48,10920,227.5,0.3125,0.0,0,No
PRV51521,Outpatient,46,8070,175.43478260869566,0.4782608695652174,0.0,0,No
PRV51522,Inpatient,12,139000,11583.333333333334,5.416666666666667,5.416666666666667,0,No
PRV51522,Outpatient,178,67780,380.7865168539326,1.949438202247191,0.0,0,No
PRV51523,Inpatient,60,733000,12216.666666666666,5.566666666666666,5.566666666666666,0,No
PRV51523,Outpatient,5,810,162.0,0.0,0.0,0,No
PRV51525,Inpatient,5,56000,11200.0,8.4,8.4,0,No
PRV51525,Outpatient,56,19770,353.0357142857143,1.7678571428571428,0.0,0,No
PRV51526,Inpatient,7,35400,5057.142857142857,4.142857142857143,4.142857142857143,0,No
PRV51526,Outpatient,13,7750,596.1538461538462,3.1538461538461537,0.0,0,No
PRV51527,Outpatient,41,12410,302.6829268292683,1.170731707317073,0.0,0,No
PRV51528,Outpatient,17,6670,392.3529411764706,1.1764705882352942,0.0,0,No
PRV51529,Outpatient,23,5800,252.17391304347825,0.8695652173913043,0.0,0,No
PRV51531,Outpatient,34,9870,290.29411764705884,1.9705882352941178,0.0,0,No
PRV51532,Inpatient,6,60000,10000.0,9.166666666666666,9.166666666666666,0,No
PRV51532,Outpatient,26,10930,420.38461538461536,2.0,0.0,0,No
PRV51533,Inpatient,13,92000,7076.923076923077,10.846153846153847,10.846153846153847,0,No
PRV51533,Outpatient,23,4350,189.1304347826087,1.7826086956521738,0.0,0,No
PRV51534,Outpatient,1,50,50.0,0.0,0.0,0,No
PRV51535,Inpatient,2,28000,14000.0,5.5,5.5,0,No
PRV51535,Outpatient,386,93350,241.83937823834196,1.4740932642487046,0.0,0,No
PRV51536,Inpatient,4,37000,9250.0,3.75,3.75,0,No
PRV51536,Outpatient,12,4550,379.1666666666667,1.6666666666666667,0.0,0,No
PRV51539,Inpatient,69,733020,10623.478260869566,5.840579710144928,5.840579710144928,1,Yes
PRV51539,Outpatient,469,121220,258.4648187633262,1.0362473347547974,0.0,1,Yes
PRV51540,Inpatient,7,57000,8142.857142857143,5.285714285714286,5.285714285714286,0,No
PRV51540,Outpatient,48,9940,207.08333333333334,0.3541666666666667,0.0,0,No
PRV51541,Outpatient,51,12140,238.0392156862745,0.6078431372549019,0.0,0,No
PRV51542,Inpatient,93,950500,10220.430107526881,5.806451612903226,5.806451612903226,1,Yes
PRV51542,Outpatient,20,14160,708.0,1.05,0.0,1,Yes
PRV51544,Inpatient,45,429000,9533.333333333334,4.911111111111111,4.911111111111111,0,No
PRV51544,Outpatient,188,51150,272.0744680851064,1.702127659574468,0.0,0,No
PRV51546,Inpatient,9,104000,11555.555555555555,6.777777777777778,6.777777777777778,0,No
PRV51546,Outpatient,27,6930,256.6666666666667,1.0740740740740742,0.0,0,No
PRV51547,Outpatient,13,2640,203.07692307692307,1.8461538461538463,0.0,0,No
PRV51549,Inpatient,8,75000,9375.0,8.625,8.625,0,No
PRV51549,Outpatient,13,7110,546.9230769230769,1.6153846153846154,0.0,0,No
PRV51550,Inpatient,16,106000,6625.0,8.0,8.0,0,No
PRV51550,Outpatient,45,18040,400.8888888888889,1.3333333333333333,0.0,0,No
PRV51551,Inpatient,5,106000,21200.0,7.6,7.6,0,No
PRV51551,Outpatient,23,6800,295.6521739130435,0.782608695652174,0.0,0,No
PRV51552,Inpatient,10,83000,8300.0,3.1,3.1,0,No
PRV51552,Outpatient,52,11040,212.30769230769232,0.6730769230769231,0.0,0,No
PRV51553,Inpatient,6,36000,6000.0,5.333333333333333,5.333333333333333,0,No
PRV51553,Outpatient,15,4990,332.6666666666667,1.4,0.0,0,No
PRV51554,Inpatient,1,9000,9000.0,4.0,4.0,0,No
PRV51554,Outpatient,5,640,128.0,0.2,0.0,0,No
PRV51555,Outpatient,15,2910,194.0,0.6,0.0,0,No
PRV51556,Inpatient,10,118000,11800.0,7.8,7.8,0,No
PRV51556,Outpatient,46,20250,440.2173913043478,2.1956521739130435,0.0,0,No
